strategy,run_id,exchange,datafeed,feed_db,fills,notional,realized_pnl,completed_pair_pnl,unpaired_leftover_pnl,paired_locked_edge,max_abs_raw_net_contracts,profit_factor,sharpe,max_drawdown,settlement_source,fill_timing,settlements_from_feed_db,strategy_params,run_dir
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T071704Z-validation-006,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,148,697.862929,64.87201,148.488973,-83.616962,150.05945,44.039409,1.245136,1.187526,37.238877,mixed,next-tick,true,"{""base_notional"": 5.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_probability_mid_band"": 0.0, ""max_wickiness"": 0.75, ""min_abs_edge"": 0.0, ""min_probability_confidence"": 0.0, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T071704Z-validation-006
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T012050Z-validation-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,147,1345.018595,64.454555,118.99969,-54.545135,118.953498,33.333333,1.11374,0.753044,41.868634,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T012050Z-validation-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T012701Z-validation-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,147,1345.018595,64.454555,118.99969,-54.545135,118.953498,33.333333,1.11374,0.753044,41.868634,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T012701Z-validation-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T013309Z-validation-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,147,1345.018595,64.454555,118.99969,-54.545135,118.953498,33.333333,1.11374,0.753044,41.868634,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T013309Z-validation-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T014359Z-validation-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,147,1345.018595,64.454555,118.99969,-54.545135,118.953498,33.333333,1.11374,0.753044,41.868634,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T014359Z-validation-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T020138Z-validation-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,147,1345.018595,64.454555,118.99969,-54.545135,118.953498,33.333333,1.11374,0.753044,41.868634,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T020138Z-validation-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,147,1345.018595,64.454555,118.99969,-54.545135,118.953498,33.333333,1.11374,0.753044,41.868634,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-004
cheap_accumulate_repair_v0,B_no_seed_480-20260518T055800Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1314,2983.927688,56.072069,172.050894,-115.978826,178.167659,1103.161451,1.0341,0.131711,461.736366,kalshi_api,next-tick,true,"{""cheap_price"": 0.15, ""max_total_cost"": 50, ""min_seconds_between_orders"": 5, ""normal_spend"": 1, ""repair_start_seconds"": 480, ""very_cheap_price"": 0.08, ""very_cheap_spend"": 2}",runs/cheap_accumulate_repair_v0/B_no_seed_480-20260518T055800Z
cheap_accumulate_repair_v0,cheap-sweep-repair8m-20260518T053851Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1314,2983.927688,56.072069,172.050894,-115.978826,178.167659,1103.161451,1.0341,0.131711,461.736366,kalshi_api,next-tick,true,"{""cheap_price"": 0.15, ""direct_pair_spend"": 20, ""max_total_cost"": 50, ""min_seconds_between_orders"": 5, ""normal_spend"": 1, ""repair_start_seconds"": 480, ""very_cheap_price"": 0.08, ""very_cheap_spend"": 2}",runs/cheap_accumulate_repair_v0/cheap-sweep-repair8m-20260518T053851Z
cheap_accumulate_repair_v0,cheap-sweep-repair8m_pair5-20260518T053925Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1314,2983.927688,56.072069,172.050894,-115.978826,178.167659,1103.161451,1.0341,0.131711,461.736366,kalshi_api,next-tick,true,"{""cheap_price"": 0.15, ""direct_pair_spend"": 5, ""max_total_cost"": 50, ""min_seconds_between_orders"": 5, ""normal_spend"": 1, ""repair_start_seconds"": 480, ""very_cheap_price"": 0.08, ""very_cheap_spend"": 2}",runs/cheap_accumulate_repair_v0/cheap-sweep-repair8m_pair5-20260518T053925Z
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-013,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,115,1107.131127,55.830736,240.230745,-184.400009,246.268727,73.409794,1.103108,0.674391,63.66803,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 60.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-013
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T013309Z-validation-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,144,1324.119216,55.098237,138.290618,-83.192381,135.802489,33.333333,1.09911,0.646445,42.775069,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.08, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T013309Z-validation-005
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T014359Z-validation-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,144,1324.119216,55.098237,138.290618,-83.192381,135.802489,33.333333,1.09911,0.646445,42.775069,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.08, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T014359Z-validation-005
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T020138Z-validation-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,144,1324.119216,55.098237,138.290618,-83.192381,135.802489,33.333333,1.09911,0.646445,42.775069,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.08, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T020138Z-validation-005
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,144,1324.119216,55.098237,138.290618,-83.192381,135.802489,33.333333,1.09911,0.646445,42.775069,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.08, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-005
seed_cheap_accumulate_repair_v1,tune_70_23p333333_r330_net0.35-20260518T064016Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1253,25769.821415,54.706317,1601.273866,-1546.567549,2163.811728,268.844423,1.004729,0.022582,474.644378,mixed,next-tick,true,"{""cheap_price"": 0.15, ""max_net_ratio"": 0.35, ""max_total_cost"": 200, ""min_order_contracts"": 5, ""min_seconds_between_orders"": 5, ""normal_spend"": 1, ""one_fill_per_price_level"": true, ""repair_start_seconds"": 330, ""seed_hedge_spend"": 23.333333, ""seed_primary_spend"": 70, ""very_cheap_price"": 0.08, ""very_cheap_spend"": 2}",runs/seed_cheap_accumulate_repair_v1/tune_70_23p333333_r330_net0.35-20260518T064016Z
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T060741Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T060741Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-015,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.6, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-015
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-016,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.9, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-016
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-017,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 0.75, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-017
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-018,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 3.0, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-018
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-019,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 0.5, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-019
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-020,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,155,1422.876761,48.685217,188.87835,-140.193133,186.913911,37.621202,1.087742,0.50942,60.905531,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 2.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-020
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-011,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,108,1070.129298,48.662705,267.24428,-218.581575,276.591547,83.419804,1.085373,0.584932,71.164883,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 30.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-011
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-012,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,195,1778.493752,44.021805,63.049344,-19.027538,62.284329,33.333333,1.075767,0.408621,60.53782,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 120.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-012
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T014359Z-validation-008,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,135,1218.287849,43.856067,99.700475,-55.844408,99.698561,33.333333,1.083501,0.575528,38.645813,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.1, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T014359Z-validation-008
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-008,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,135,1218.287849,43.856067,99.700475,-55.844408,99.698561,33.333333,1.083501,0.575528,38.645813,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.1, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-008
seed_cheap_accumulate_repair_v1,polymarket-20260518-seed-repair-v1,polymarket,polymarket-btc-1s,feed/polymarket-btc-1s.sqlite3,5,139.283516,40.716484,40.716482,0.000002,40.716482,0.000003,1.826168,2.729951,49.283516,replay_final_snapshot,next-tick,false,"{""max_net_ratio"": 0.35, ""max_total_cost"": 200, ""min_order_contracts"": 5, ""repair_start_seconds"": 360, ""seed_hedge_spend"": 30, ""seed_primary_spend"": 90}",runs/seed_cheap_accumulate_repair_v1/polymarket-20260518-seed-repair-v1
late_window_only,bankroll200-allstats-late_window_only-1778996866,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,36,180.0,35.617594,0,0,0,1282.614671,1.44522,2.348969,45.0,kalshi_api,next-tick,true,{},runs/late_window_only/bankroll200-allstats-late_window_only-1778996866
seed_cheap_accumulate_repair_v1,tune_70_23p333333_r330_net0.40-20260518T064051Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1317,25922.856792,34.443471,1613.21535,-1578.771879,2245.697191,295.720582,1.002946,0.013819,517.30869,mixed,next-tick,true,"{""cheap_price"": 0.15, ""max_net_ratio"": 0.4, ""max_total_cost"": 200, ""min_order_contracts"": 5, ""min_seconds_between_orders"": 5, ""normal_spend"": 1, ""one_fill_per_price_level"": true, ""repair_start_seconds"": 330, ""seed_hedge_spend"": 23.333333, ""seed_primary_spend"": 70, ""very_cheap_price"": 0.08, ""very_cheap_spend"": 2}",runs/seed_cheap_accumulate_repair_v1/tune_70_23p333333_r330_net0.40-20260518T064051Z
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T060741Z-validation-003,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,165,1564.883171,33.474161,105.539514,-72.065354,106.85441,33.333333,1.053999,0.343019,109.541383,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.02, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T060741Z-validation-003
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-003,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,165,1564.883171,33.474161,105.539514,-72.065354,106.85441,33.333333,1.053999,0.343019,109.541383,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.02, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-003
